equal	bektok	glauxwordid	chapsect	sentid	kastok	kaswordid	bekkpage	bekkline	textstatus
y	ἀδήλως	104291958	17.6	245014	ἀδήλως	6242	1455b	1	
y	τοῖς	104291959	17.6	245014	τοῖς	6243	1455b	1	
y	θύσασιν	104291960	17.6	245014	θύσασιν	6244	1455b	1	
y	,	104291961	17.6	245014	,	6245	1455b	1	
y	ἱδρυνθείσης	104291962	17.6	245014	ἱδρυνθείσης	6246	1455b	1	
y	δὲ	104291963	17.6	245014	δὲ	6247	1455b	1	
y	εἰς	104291964	17.6	245014	εἰς	6248	1455b	1	
y	ἄλλην	104291965	17.6	245014	ἄλλην	6249	1455b	1	
y	χώραν	104291966	17.6	245014	χώραν	6250	1455b	5	
y	,	104291967	17.6	245014	,	6251	1455b	5	
y	ἐν	104291968	17.6	245014	ἐν	6252	1455b	5	
y	ᾗ	104291969	17.6	245014	ᾗ	6253	1455b	5	
y	νόμος	104291970	17.6	245014	νόμος	6254	1455b	5	
y	ἦν	104291971	17.6	245014	ἦν	6255	1455b	5	
y	τοὺς	104291972	17.6	245014	τοὺς	6256	1455b	5	
y	ξένους	104291973	17.6	245014	ξένους	6257	1455b	5	
y	θύειν	104291974	17.6	245014	θύειν	6258	1455b	5	
y	τῇ	104291975	17.6	245014	τῇ	6259	1455b	5	
y	θεῷ	104291976	17.6	245014	θεῷ	6260	1455b	5	
y	,	104291977	17.6	245014	,	6261	1455b	5	
y	ταύτην	104291978	17.6	245014	ταύτην	6262	1455b	5	
y	ἔσχε	104291979	17.6	245014	ἔσχε	6263	1455b	5	
y	τὴν	104291980	17.6	245014	τὴν	6264	1455b	5	
y	ἱερωσύνην	104291981	17.6	245014	ἱερωσύνην	6265	1455b	5	
n	.	104291982	17.6	245014	·	6266	1455b	5	
y	χρόνῳ	104291983	17.6	245015	χρόνῳ	6267	1455b	5	
n	δ’	104291984	17.6	245015	δὲ	6268	1455b	5	
y	ὕστερον	104291985	17.6	245015	ὕστερον	6269	1455b	5	
y	τῷ	104291986	17.6	245015	τῷ	6270	1455b	5	
y	ἀδελφῷ	104291987	17.6	245015	ἀδελφῷ	6271	1455b	5	
y	συνέβη	104291988	17.6	245015	συνέβη	6272	1455b	5	
y	ἐλθεῖν	104291989	17.6	245015	ἐλθεῖν	6273	1455b	5	
y	τῆς	104291990	17.6	245015	τῆς	6274	1455b	5	
y	ἱερείας	104291991	17.6	245015	ἱερείας	6275	1455b	5	
n	.	104291992	17.6	245015	,	6276	1455b	5	
y	τὸ	104291993	17.6	245016	τὸ	6277	1455b	5	
y	δὲ	104291994	17.6	245016	δὲ	6278	1455b	5	
y	ὅτι	104291995	17.6	245016	ὅτι	6279	1455b	5	
y	ἀνεῖλεν	104291996	17.6	245016	ἀνεῖλεν	6280	1455b	5	
y	ὁ	104291997	17.6	245016	ὁ	6281	1455b	5	
y	θεὸς	104291998	17.6	245016	θεὸς	6282	1455b	5	
y	διά	104291999	17.6	245016	διά	6283	1455b	5	deleted
n	τιν’	104292000	17.6	245016	τινα	6284	1455b	5	deleted
y	αἰτίαν	104292001	17.6	245016	αἰτίαν	6285	1455b	5	deleted
y	ἔξω	104292002	17.6	245016	ἔξω	6286	1455b	5	deleted
y	τοῦ	104292003	17.6	245016	τοῦ	6287	1455b	5	deleted
y	καθόλου	104292004	17.6	245016	καθόλου	6288	1455b	5	deleted
y	ἐλθεῖν	104292005	17.6	245016	ἐλθεῖν	6289	1455b	5	
y	ἐκεῖ	104292006	17.6	245016	ἐκεῖ	6290	1455b	5	
n	,	104292007	17.6	245016	KASNA				
y	καὶ	104292008	17.6	245016	καὶ	6291	1455b	5	
y	ἐφ’	104292009	17.6	245016	ἐφ’	6292	1455b	5	
y	ὅ	104292010	17.6	245016	ὅ	6293	1455b	5	
y	τι	104292011	17.6	245016	τι	6294	1455b	5	
n	δέ	104292012	17.6	245016	δὲ	6295	1455b	5	
n	,	104292013	17.6	245016	KASNA				
y	ἔξω	104292014	17.6	245016	ἔξω	6296	1455b	5	
y	τοῦ	104292015	17.6	245016	τοῦ	6297	1455b	5	
y	μύθου	104292016	17.6	245016	μύθου	6298	1455b	5	
n	.	104292017	17.6	245016	·	6299	1455b	5	
y	ἐλθὼν	104292018	17.6	245017	ἐλθὼν	6300	1455b	5	
y	δὲ	104292019	17.6	245017	δὲ	6301	1455b	5	
y	καὶ	104292020	17.6	245017	καὶ	6302	1455b	5	
y	ληφθεὶς	104292021	17.6	245017	ληφθεὶς	6303	1455b	5	
y	θύεσθαι	104292022	17.6	245017	θύεσθαι	6304	1455b	5	
y	μέλλων	104292023	17.6	245017	μέλλων	6305	1455b	5	
y	ἀνεγνώρισεν	104292024	17.6	245017	ἀνεγνώρισεν	6306	1455b	5	
y	,	104292025	17.6	245017	,	6307	1455b	5	
n	εἴ	104292026	17.6	245017	εἴθ’	6308	1455b	5	
n	-θ’	104292027	17.6	245017	KASNA				
y	ὡς	104292028	17.6	245017	ὡς	6309	1455b	5	
y	Εὐριπίδης	104292029	17.6	245017	Εὐριπίδης	6310	1455b	10	
n	εἴ	104292030	17.6	245017	εἴθ’	6311	1455b	10	
n	-θ’	104292031	17.6	245017	KASNA				
y	ὡς	104292032	17.6	245017	ὡς	6312	1455b	10	
n	Πολύειδος	104292033	17.6	245017	Πολύιδος	6313	1455b	10	
y	ἐποίησεν	104292034	17.6	245017	ἐποίησεν	6314	1455b	10	
y	,	104292035	17.6	245017	,	6315	1455b	10	
y	κατὰ	104292036	17.6	245017	κατὰ	6316	1455b	10	
y	τὸ	104292037	17.6	245017	τὸ	6317	1455b	10	
y	εἰκὸς	104292038	17.6	245017	εἰκὸς	6318	1455b	10	
y	εἰπὼν	104292039	17.6	245017	εἰπὼν	6319	1455b	10	
y	ὅτι	104292040	17.6	245017	ὅτι	6320	1455b	10	
y	οὐκ	104292041	17.6	245017	οὐκ	6321	1455b	10	
y	ἄρα	104292042	17.6	245017	ἄρα	6322	1455b	10	
y	μόνον	104292043	17.6	245017	μόνον	6323	1455b	10	
y	τὴν	104292044	17.6	245017	τὴν	6324	1455b	10	
y	ἀδελφὴν	104292045	17.6	245017	ἀδελφὴν	6325	1455b	10	
y	ἀλλὰ	104292046	17.6	245017	ἀλλὰ	6326	1455b	10	
y	καὶ	104292047	17.6	245017	καὶ	6327	1455b	10	
y	αὐτὸν	104292048	17.6	245017	αὐτὸν	6328	1455b	10	
y	ἔδει	104292049	17.6	245017	ἔδει	6329	1455b	10	
y	τυθῆναι	104292050	17.6	245017	τυθῆναι	6330	1455b	10	
n	·	104292051	17.6	245017	,	6331	1455b	10	
y	καὶ	104292052	17.6	245018	καὶ	6332	1455b	10	
y	ἐντεῦθεν	104292053	17.6	245018	ἐντεῦθεν	6333	1455b	10	
y	ἡ	104292054	17.6	245018	ἡ	6334	1455b	10	
y	σωτηρία	104292055	17.6	245018	σωτηρία	6335	1455b	10	
y	.	104292056	17.6	245018	.	6336	1455b	10	
y	μετὰ	104292057	17.7	245019	μετὰ	6337	1455b	10	
y	ταῦτα	104292058	17.7	245019	ταῦτα	6338	1455b	10	
y	δὲ	104292059	17.7	245019	δὲ	6339	1455b	10	
y	ἤδη	104292060	17.7	245019	ἤδη	6340	1455b	10	
y	ὑποθέντα	104292061	17.7	245019	ὑποθέντα	6341	1455b	10	
y	τὰ	104292062	17.7	245019	τὰ	6342	1455b	10	
y	ὀνόματα	104292063	17.7	245019	ὀνόματα	6343	1455b	10	
y	ἐπεισοδιοῦν	104292064	17.7	245019	ἐπεισοδιοῦν	6344	1455b	10	
n	,	104292065	17.7	245019	·	6345	1455b	10	
y	ὅπως	104292066	17.8	245019	ὅπως	6346	1455b	10	
y	δὲ	104292067	17.8	245019	δὲ	6347	1455b	10	
y	ἔσται	104292068	17.8	245019	ἔσται	6348	1455b	10	
y	οἰκεῖα	104292069	17.8	245019	οἰκεῖα	6349	1455b	10	
y	τὰ	104292070	17.8	245019	τὰ	6350	1455b	10	
y	ἐπεισόδια	104292071	17.8	245019	ἐπεισόδια	6351	1455b	10	
n	σκοπεῖν	104292072	17.8	245019	KASNA				
y	,	104292073	17.8	245019	,	6352	1455b	10	
y	οἷον	104292074	17.8	245019	οἷον	6353	1455b	10	
y	ἐν	104292075	17.8	245019	ἐν	6354	1455b	10	
y	τῷ	104292076	17.8	245019	τῷ	6355	1455b	10	
y	Ὀρέστῃ	104292077	17.8	245019	Ὀρέστῃ	6356	1455b	10	
y	ἡ	104292078	17.8	245019	ἡ	6357	1455b	10	
y	μανία	104292079	17.8	245019	μανία	6358	1455b	10	
y	δι’	104292080	17.8	245019	δι’	6359	1455b	10	
y	ἧς	104292081	17.8	245019	ἧς	6360	1455b	10	
y	ἐλήφθη	104292082	17.8	245019	ἐλήφθη	6361	1455b	10	
n	,	104292083	17.8	245019	KASNA				
y	καὶ	104292084	17.8	245019	καὶ	6362	1455b	10	
y	ἡ	104292085	17.8	245019	ἡ	6363	1455b	10	
y	σωτηρία	104292086	17.8	245019	σωτηρία	6364	1455b	15	
y	διὰ	104292087	17.8	245019	διὰ	6365	1455b	15	
y	τῆς	104292088	17.8	245019	τῆς	6366	1455b	15	
y	καθάρσεως	104292089	17.8	245019	καθάρσεως	6367	1455b	15	
y	.	104292090	17.8	245019	.	6368	1455b	15	
y	ἐν	104292091	17.9	245020	ἐν	6369	1455b	15	
y	μὲν	104292092	17.9	245020	μὲν	6370	1455b	15	
y	οὖν	104292093	17.9	245020	οὖν	6371	1455b	15	
y	τοῖς	104292094	17.9	245020	τοῖς	6372	1455b	15	
n	δράμασι	104292095	17.9	245020	δράμασιν	6373	1455b	15	
y	τὰ	104292096	17.9	245020	τὰ	6374	1455b	15	
y	ἐπεισόδια	104292097	17.9	245020	ἐπεισόδια	6375	1455b	15	
y	σύντομα	104292098	17.9	245020	σύντομα	6376	1455b	15	
y	,	104292099	17.9	245020	,	6377	1455b	15	
y	ἡ	104292100	17.9	245020	ἡ	6378	1455b	15	
y	δ’	104292101	17.9	245020	δ’	6379	1455b	15	
y	ἐποποιία	104292102	17.9	245020	ἐποποιία	6380	1455b	15	
y	τούτοις	104292103	17.9	245020	τούτοις	6381	1455b	15	
y	μηκύνεται	104292104	17.9	245020	μηκύνεται	6382	1455b	15	
y	.	104292105	17.9	245020	.	6383	1455b	15	
y	τῆς	104292106	17.10	245021	τῆς	6384	1455b	15	
y	γὰρ	104292107	17.10	245021	γὰρ	6385	1455b	15	
y	Ὀδυσσείας	104292108	17.10	245021	Ὀδυσσείας	6386	1455b	15	
n	BEKNA				οὐ	6387	1455b	15	
y	μακρὸς	104292109	17.10	245021	μακρὸς	6388	1455b	15	
y	ὁ	104292110	17.10	245021	ὁ	6389	1455b	15	
y	λόγος	104292111	17.10	245021	λόγος	6390	1455b	15	
y	ἐστίν	104292112	17.10	245021	ἐστίν	6391	1455b	15	
n	,	104292113	17.10	245021	·	6392	1455b	15	
y	ἀποδημοῦντός	104292114	17.10	245021	ἀποδημοῦντός	6393	1455b	15	
y	τινος	104292115	17.10	245021	τινος	6394	1455b	15	
y	ἔτη	104292116	17.10	245021	ἔτη	6395	1455b	15	
y	πολλὰ	104292117	17.10	245021	πολλὰ	6396	1455b	15	
y	καὶ	104292118	17.10	245021	καὶ	6397	1455b	15	
y	παραφυλαττομένου	104292119	17.10	245021	παραφυλαττομένου	6398	1455b	15	
y	ὑπὸ	104292120	17.10	245021	ὑπὸ	6399	1455b	15	
y	τοῦ	104292121	17.10	245021	τοῦ	6400	1455b	15	
y	Ποσειδῶνος	104292122	17.10	245021	Ποσειδῶνος	6401	1455b	15	
y	καὶ	104292123	17.10	245021	καὶ	6402	1455b	15	
y	μόνου	104292124	17.10	245021	μόνου	6403	1455b	15	
y	ὄντος	104292125	17.10	245021	ὄντος	6404	1455b	15	
y	,	104292126	17.10	245021	,	6405	1455b	15	
y	ἔτι	104292127	17.10	245021	ἔτι	6406	1455b	15	
y	δὲ	104292128	17.10	245021	δὲ	6407	1455b	15	
y	τῶν	104292129	17.10	245021	τῶν	6408	1455b	15	
y	οἴκοι	104292130	17.10	245021	οἴκοι	6409	1455b	15	
y	οὕτως	104292131	17.10	245021	οὕτως	6410	1455b	15	
y	ἐχόντων	104292132	17.10	245021	ἐχόντων	6411	1455b	15	
y	ὥστε	104292133	17.10	245021	ὥστε	6412	1455b	15	
y	τὰ	104292134	17.10	245021	τὰ	6413	1455b	15	
y	χρήματα	104292135	17.10	245021	χρήματα	6414	1455b	20	
y	ὑπὸ	104292136	17.10	245021	ὑπὸ	6415	1455b	20	
y	μνηστήρων	104292137	17.10	245021	μνηστήρων	6416	1455b	20	
y	ἀναλίσκεσθαι	104292138	17.10	245021	ἀναλίσκεσθαι	6417	1455b	20	
y	καὶ	104292139	17.10	245021	καὶ	6418	1455b	20	
y	τὸν	104292140	17.10	245021	τὸν	6419	1455b	20	
y	υἱὸν	104292141	17.10	245021	υἱὸν	6420	1455b	20	
y	ἐπιβουλεύεσθαι	104292142	17.10	245021	ἐπιβουλεύεσθαι	6421	1455b	20	
n	·	104292143	17.10	245021	,	6422	1455b	20	
y	αὐτὸς	104292144	17.10	245022	αὐτὸς	6423	1455b	20	
y	δὲ	104292145	17.10	245022	δὲ	6424	1455b	20	
y	ἀφικνεῖται	104292146	17.10	245022	ἀφικνεῖται	6425	1455b	20	
y	χειμασθείς	104292147	17.10	245022	χειμασθείς	6426	1455b	20	
y	,	104292148	17.10	245022	,	6427	1455b	20	
y	καὶ	104292149	17.10	245022	καὶ	6428	1455b	20	
y	ἀναγνωρίσας	104292150	17.10	245022	ἀναγνωρίσας	6429	1455b	20	
y	τινὰς	104292151	17.10	245022	τινὰς	6430	1455b	20	
n	αὐτοῖς	104292152	17.10	245022	KASNA				
y	ἐπιθέμενος	104292153	17.10	245022	ἐπιθέμενος	6431	1455b	20	
y	αὐτὸς	104292154	17.10	245022	αὐτὸς	6432	1455b	20	
y	μὲν	104292155	17.10	245022	μὲν	6433	1455b	20	
y	ἐσώθη	104292156	17.10	245022	ἐσώθη	6434	1455b	20	
n	,	104292157	17.10	245022	KASNA				
y	τοὺς	104292158	17.10	245022	τοὺς	6435	1455b	20	
y	δ’	104292159	17.10	245022	δ’	6436	1455b	20	
y	ἐχθροὺς	104292160	17.10	245022	ἐχθροὺς	6437	1455b	20	
n	διέφθειρεν	104292161	17.10	245022	διέφθειρε	6438	1455b	20	
y	.	104292162	17.10	245022	.	6439	1455b	20	
y	τὸ	104292163	17.11	245023	τὸ	6440	1455b	20	
y	μὲν	104292164	17.11	245023	μὲν	6441	1455b	20	
y	οὖν	104292165	17.11	245023	οὖν	6442	1455b	20	
y	ἴδιον	104292166	17.11	245023	ἴδιον	6443	1455b	20	
y	τοῦτο	104292167	17.11	245023	τοῦτο	6444	1455b	20	
y	,	104292168	17.11	245023	,	6445	1455b	20	
y	τὰ	104292169	17.11	245023	τὰ	6446	1455b	20	
y	δ’	104292170	17.11	245023	δ’	6447	1455b	20	
y	ἄλλα	104292171	17.11	245023	ἄλλα	6448	1455b	20	
y	ἐπεισόδια	104292172	17.11	245023	ἐπεισόδια	6449	1455b	20	
y	.	104292173	17.11	245023	.	6450	1455b	20	
y	ἔστι	104292174	18.1	245024	ἔστι	6451	1455b	20	
y	δὲ	104292175	18.1	245024	δὲ	6452	1455b	20	
y	πάσης	104292176	18.1	245024	πάσης	6453	1455b	20	
y	τραγῳδίας	104292177	18.1	245024	τραγῳδίας	6454	1455b	20	
y	τὸ	104292178	18.1	245024	τὸ	6455	1455b	20	
y	μὲν	104292179	18.1	245024	μὲν	6456	1455b	20	
y	δέσις	104292180	18.1	245024	δέσις	6457	1455b	20	
y	τὸ	104292181	18.1	245024	τὸ	6458	1455b	20	
y	δὲ	104292182	18.1	245024	δὲ	6459	1455b	20	
y	λύσις	104292183	18.1	245024	λύσις	6460	1455b	20	
y	,	104292184	18.1	245024	,	6461	1455b	20	
y	τὰ	104292185	18.1	245024	τὰ	6462	1455b	20	
y	μὲν	104292186	18.1	245024	μὲν	6463	1455b	25	
y	ἔξωθεν	104292187	18.1	245024	ἔξωθεν	6464	1455b	25	
y	καὶ	104292188	18.1	245024	καὶ	6465	1455b	25	
y	ἔνια	104292189	18.1	245024	ἔνια	6466	1455b	25	
y	τῶν	104292190	18.1	245024	τῶν	6467	1455b	25	
y	ἔσωθεν	104292191	18.1	245024	ἔσωθεν	6468	1455b	25	
y	πολλάκις	104292192	18.1	245024	πολλάκις	6469	1455b	25	
y	ἡ	104292193	18.1	245024	ἡ	6470	1455b	25	
y	δέσις	104292194	18.1	245024	δέσις	6471	1455b	25	
y	,	104292195	18.1	245024	,	6472	1455b	25	
y	τὸ	104292196	18.1	245024	τὸ	6473	1455b	25	
y	δὲ	104292197	18.1	245024	δὲ	6474	1455b	25	
y	λοιπὸν	104292198	18.1	245024	λοιπὸν	6475	1455b	25	
y	ἡ	104292199	18.1	245024	ἡ	6476	1455b	25	
y	λύσις	104292200	18.1	245024	λύσις	6477	1455b	25	
n	.	104292201	18.1	245024	·	6478	1455b	25	
y	λέγω	104292202	18.2	245025	λέγω	6479	1455b	25	
y	δὲ	104292203	18.2	245025	δὲ	6480	1455b	25	
y	δέσιν	104292204	18.2	245025	δέσιν	6481	1455b	25	
y	μὲν	104292205	18.2	245025	μὲν	6482	1455b	25	
y	εἶναι	104292206	18.2	245025	εἶναι	6483	1455b	25	
y	τὴν	104292207	18.2	245025	τὴν	6484	1455b	25	
y	ἀπ’	104292208	18.2	245025	ἀπ’	6485	1455b	25	
y	ἀρχῆς	104292209	18.2	245025	ἀρχῆς	6486	1455b	25	
y	μέχρι	104292210	18.2	245025	μέχρι	6487	1455b	25	
y	τούτου	104292211	18.2	245025	τούτου	6488	1455b	25	
y	τοῦ	104292212	18.2	245025	τοῦ	6489	1455b	25	
y	μέρους	104292213	18.2	245025	μέρους	6490	1455b	25	
y	ὃ	104292214	18.2	245025	ὃ	6491	1455b	25	
y	ἔσχατόν	104292215	18.2	245025	ἔσχατόν	6492	1455b	25	
y	ἐστιν	104292216	18.2	245025	ἐστιν	6493	1455b	25	
n	,	104292217	18.2	245025	KASNA				
y	ἐξ	104292218	18.2	245025	ἐξ	6494	1455b	25	
y	οὗ	104292219	18.2	245025	οὗ	6495	1455b	25	
y	μεταβαίνει	104292220	18.2	245025	μεταβαίνει	6496	1455b	25	
y	εἰς	104292221	18.2	245025	εἰς	6497	1455b	25	
y	εὐτυχίαν	104292222	18.2	245025	εὐτυχίαν	6498	1455b	25	
n	BEKNA				ἢ	6499	1455b	25	
n	BEKNA				εἰς	6500	1455b	25	
n	BEKNA				ἀτυχίαν	6501	1455b	25	
y	,	104292223	18.2	245025	,	6502	1455b	25	
y	λύσιν	104292224	18.2	245025	λύσιν	6503	1455b	25	
y	δὲ	104292225	18.2	245025	δὲ	6504	1455b	25	
y	τὴν	104292226	18.2	245025	τὴν	6505	1455b	25	
y	ἀπὸ	104292227	18.2	245025	ἀπὸ	6506	1455b	25	
y	τῆς	104292228	18.2	245025	τῆς	6507	1455b	25	
y	ἀρχῆς	104292229	18.2	245025	ἀρχῆς	6508	1455b	25	
y	τῆς	104292230	18.2	245025	τῆς	6509	1455b	25	
y	μεταβάσεως	104292231	18.2	245025	μεταβάσεως	6510	1455b	25	
y	μέχρι	104292232	18.2	245025	μέχρι	6511	1455b	25	
y	τέλους	104292233	18.2	245025	τέλους	6512	1455b	25	
n	,	104292234	18.2	245025	·	6513	1455b	25	
y	ὥσπερ	104292235	18.3	245025	ὥσπερ	6514	1455b	25	
y	ἐν	104292236	18.3	245025	ἐν	6515	1455b	25	
y	τῷ	104292237	18.3	245025	τῷ	6516	1455b	25	
y	Λυγκεῖ	104292238	18.3	245025	Λυγκεῖ	6517	1455b	25	
y	τῷ	104292239	18.3	245025	τῷ	6518	1455b	25	
y	Θεοδέκτου	104292240	18.3	245025	Θεοδέκτου	6519	1455b	25	
y	δέσις	104292241	18.3	245025	δέσις	6520	1455b	30	
y	μὲν	104292242	18.3	245025	μὲν	6521	1455b	30	
y	τά	104292243	18.3	245025	τά	6522	1455b	30	
y	τε	104292244	18.3	245025	τε	6523	1455b	30	
y	προπεπραγμένα	104292245	18.3	245025	προπεπραγμένα	6524	1455b	30	
y	καὶ	104292246	18.3	245025	καὶ	6525	1455b	30	
y	ἡ	104292247	18.3	245025	ἡ	6526	1455b	30	
y	τοῦ	104292248	18.3	245025	τοῦ	6527	1455b	30	
y	παιδίου	104292249	18.3	245025	παιδίου	6528	1455b	30	
y	λῆψις	104292250	18.3	245025	λῆψις	6529	1455b	30	
n	,	104292251	18.3	245025	καὶ	6530	1455b	30	
n	BEKNA				πάλιν	6531	1455b	30	
n	BEKNA				ἡ	6532	1455b	30	
n	BEKNA				αὐτῶν	6533	1455b	30	
y	λύσις	104292252	18.3	245025	λύσις	6534	1455b	30	added
y	δ’	104292253	18.3	245025	δ’	6535	1455b	30	
y	ἡ	104292254	18.3	245025	ἡ	6536	1455b	30	
y	ἀπὸ	104292255	18.3	245025	ἀπὸ	6537	1455b	30	
y	τῆς	104292256	18.3	245025	τῆς	6538	1455b	30	
y	αἰτιάσεως	104292257	18.3	245025	αἰτιάσεως	6539	1455b	30	
y	τοῦ	104292258	18.3	245025	τοῦ	6540	1455b	30	
y	θανάτου	104292259	18.3	245025	θανάτου	6541	1455b	30	
y	μέχρι	104292260	18.3	245025	μέχρι	6542	1455b	30	
y	τοῦ	104292261	18.3	245025	τοῦ	6543	1455b	30	
y	τέλους	104292262	18.3	245025	τέλους	6544	1455b	30	
y	.	104292263	18.3	245025	.	6545	1455b	30	
y	τραγῳδίας	104292264	18.4	245026	τραγῳδίας	6546	1455b	30	
y	δὲ	104292265	18.4	245026	δὲ	6547	1455b	30	
y	εἴδη	104292266	18.4	245026	εἴδη	6548	1455b	30	
y	εἰσὶ	104292267	18.4	245026	εἰσὶ	6549	1455b	30	
y	τέσσαρα	104292268	18.4	245026	τέσσαρα	6550	1455b	30	
n	·	104292269	18.4	245026	(	6551	1455b	30	
y	τοσαῦτα	104292270	18.4	245027	τοσαῦτα	6552	1455b	30	
y	γὰρ	104292271	18.4	245027	γὰρ	6553	1455b	30	
y	καὶ	104292272	18.4	245027	καὶ	6554	1455b	30	
y	τὰ	104292273	18.4	245027	τὰ	6555	1455b	30	
y	μέρη	104292274	18.4	245027	μέρη	6556	1455b	30	
y	ἐλέχθη	104292275	18.4	245027	ἐλέχθη	6557	1455b	30	
n	.	104292276	18.4	245027	)	6558	1455b	30	
n	BEKNA				,	6559	1455b	30	
y	ἡ	104292277	18.5	245028	ἡ	6560	1455b	30	
y	μὲν	104292278	18.5	245028	μὲν	6561	1455b	30	
y	πεπλεγμένη	104292279	18.5	245028	πεπλεγμένη	6562	1455b	30	
y	,	104292280	18.5	245028	,	6563	1455b	30	
y	ἧς	104292281	18.5	245028	ἧς	6564	1455b	30	
y	τὸ	104292282	18.5	245028	τὸ	6565	1455b	30	
y	ὅλον	104292283	18.5	245028	ὅλον	6566	1455b	30	
n	ἐστὶ	104292284	18.5	245028	ἐστὶν	6567	1455b	30	
y	περιπέτεια	104292285	18.5	245028	περιπέτεια	6568	1455b	30	
y	καὶ	104292286	18.5	245028	καὶ	6569	1455b	30	
y	ἀναγνώρισις	104292287	18.5	245028	ἀναγνώρισις	6570	1455b	30	
n	·	104292288	18.5	245028	,	6571	1455b	30	
y	ἡ	104292289	18.6	245029	ἡ	6572	1455b	30	
y	δὲ	104292290	18.6	245029	δὲ	6573	1455b	30	
y	παθητική	104292291	18.6	245029	παθητική	6574	1455b	30	
y	,	104292292	18.6	245029	,	6575	1455b	30	
y	οἷον	104292293	18.6	245029	οἷον	6576	1455b	30	
y	οἵ	104292294	18.6	245029	οἵ	6577	1455b	30	
y	τε	104292295	18.6	245029	τε	6578	1455b	30	
y	Αἴαντες	104292296	18.6	245029	Αἴαντες	6579	1455b	30	
y	καὶ	104292297	18.6	245029	καὶ	6580	1455b	30	
y	οἱ	104292298	18.6	245029	οἱ	6581	1455b	30	
y	Ἰξίονες	104292299	18.6	245029	Ἰξίονες	6582	1455b	30	
n	·	104292300	18.6	245029	,	6583	1455b	30	
y	ἡ	104292301	18.7	245030	ἡ	6584	1455b	30	
y	δὲ	104292302	18.7	245030	δὲ	6585	1455b	30	
y	ἠθική	104292303	18.7	245030	ἠθική	6586	1455b	30	
y	,	104292304	18.7	245030	,	6587	1455b	30	
y	οἷον	104292305	18.7	245030	οἷον	6588	1455b	30	
y	αἱ	104292306	18.7	245030	αἱ	6589	1455b	30	
y	Φθιώτιδες	104292307	18.7	245030	Φθιώτιδες	6590	1455b	30	
y	καὶ	104292308	18.7	245030	καὶ	6591	1455b	30	
y	ὁ	104292309	18.7	245030	ὁ	6592	1455b	30	
y	Πηλεύς	104292310	18.7	245030	Πηλεύς	6593	1455b	30	
y	·	104292311	18.7	245030	·	6594	1455b	30	
y	τὸ	104292312	18.8	245031	τὸ	6595	1456a	1	
y	δὲ	104292313	18.8	245031	δὲ	6596	1456a	1	
y	τέταρτον	104292314	18.8	245031	τέταρτον	6597	1456a	1	
n	BEKNA				†	6598	1456a	1	unclear
n	BEKNA				οης	6599	1456a	1	unclear
n	BEKNA				†	6600	1456a	1	
